ID,Number,Date,Start time,End time,Duration,rel. Duration,Salary,rel. Salary,Project ID,Project,Employer/Client,Description,Location,Feeling,Billable,Paid,Type,Tags,Breaks,Breaks Description,Notes
c824c4a5242a411d83ed57ea0347d0ef,83,9/4/16,6:11 PM,8:58 PM,02:47:00,02:47:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Added back recaptcha with Mark. Got more familiar with re-frame. Established next actionable items.,"530 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
44e6c66b5ac64daea4feb520262ad0e8,224,9/6/16,7:00 AM,12:04 PM,05:04:00,05:04:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Started implementation for auto filling catalog shipment form.  
Addressed two customer issues,  one for customer websites and one for lost cash discount. ",,-,Yes,No,Task,,00:00:00,,
fda2029dbed343bb8bac7842685a608c,84,9/6/16,12:29 PM,1:40 PM,01:11:00,01:11:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,"Redesigned client db layer,  not compiling yet.  Cleaned out issues and labels. ",,-,Yes,No,Task,,00:00:00,,
a5067c2781ce4ed1af6a6e3fdca92707,85,9/6/16,4:55 PM,7:18 PM,02:23:00,02:23:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,"Researched clojure/spec. 
Client state layer speced out. 
Ran into react related bug. ",,-,Yes,No,Task,,00:00:00,,
995a921df6924da1b24ab8df9620edb0,225,9/7/16,7:01 AM,2:00 PM,06:59:00,06:59:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished auto fill shipment form for pre ordered catalogs. 
Added box charges to shipping cost pre order catalogs. 
Pushed vip levels changes to test and production. 
Started working on freight changes and testing filtering invoices. ",,-,Yes,No,Task,,00:00:00,,
8de39154efec48ac950e95f842b12f65,86,9/7/16,2:20 PM,2:59 PM,00:39:00,00:39:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Tried debugging react issue.,,-,Yes,No,Task,,00:00:00,,
7d348d703ab645699509acadf6d7b54e,226,9/7/16,4:01 PM,7:00 PM,02:59:00,02:59:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Tested invoice filtering by manually processing orders and entering invoice in vics. 
Finished toggle loading dock option in shipping page for catalog pre orders. 
Started removing freight rate requests code. ",,-,Yes,No,Task,,00:00:00,,
0904b5802b67475797993b26d6112570,87,9/7/16,8:06 PM,9:53 PM,01:47:00,01:47:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Figured out react issue is probably a figwheel issue.,,-,Yes,No,Task,,00:00:00,,
35f7ff815eed4ed08cb70b2066e08b26,227,9/8/16,7:02 AM,2:00 PM,06:58:00,06:58:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Started removing freight rate request. 
Refactored invoice callback functions.
Tested invoice filtering on tweety. 
Pushed invoice filtering to production. 
Audited trello board and added time estimation labels. 
Responded to customer issue with shipping destination limits. 
",,-,Yes,No,Task,,00:00:00,,
8d2b3cb56a824cc0bb50021593400108,88,9/8/16,5:04 PM,6:00 PM,00:56:00,00:56:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Tried debugging figwheel issue.,,-,Yes,No,Task,,00:00:00,,
004f2e95c5a6494d864a12b5ffbf43db,89,9/8/16,7:03 PM,8:28 PM,01:25:00,01:25:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Fixed figwheel problem.  Started trying to fix a spec issue.,,-,Yes,No,Task,,00:00:00,,
9a2879f5cbef4083b020384bb4d50e8c,228,9/9/16,7:05 AM,2:01 PM,06:56:00,06:56:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished removing freight rate requests,  toggled TBD shipping charges in view.  Fixed box rates. 
Discussed content and style with Marketing. 
Addressed customer issue with oddsize link typo. ",,-,Yes,No,Task,,00:00:00,,
4ce87729c724467d883e9f0bc7c39e09,229,9/9/16,4:00 PM,7:00 PM,03:00:00,03:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished vip levels shipping reduction functionality. 
Tested setup fee cases. 
Itemized changes from psd templates for content and style. 
",,-,Yes,No,Task,,00:00:00,,
f28af80f7c1a4a5bb25210dc6944dcfe,90,9/9/16,8:04 PM,8:48 PM,00:44:00,00:44:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Figured out spec problem,,-,Yes,No,Task,,00:00:00,,
bcb8f32644b44a5695ea202645d14802,91,9/10/16,1:33 PM,1:56 PM,00:23:00,00:23:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Cleaned up comments in client code,,-,Yes,No,Task,,00:00:00,,
bac324186a9e4b5ba9f8c157e29165ca,92,9/10/16,8:16 PM,9:51 PM,01:35:00,01:35:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Audited issues.  Sketched second draft desktop ui.  Noted new stuff and started an svg mock up.,,-,Yes,No,Task,,00:00:00,,
8143942e1e49418580b3ca175a23b501,93,9/11/16,11:42 AM,12:52 PM,01:10:00,01:10:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Worked on mock up and sketched out task input in detail with material design components.,,-,Yes,No,Task,,00:00:00,,
256c98185c364a1a80f9295db5069906,94,9/11/16,5:49 PM,8:09 PM,02:20:00,02:20:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Sketched task entry in detail and started a precursor session with Mark.,,-,Yes,No,Task,,00:00:00,,
d7dec871fd5e4512b24aadd055386bc8,230,9/12/16,7:00 AM,12:00 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Styled index,  and step 2 pages for catalog pre order process. 
Started Step 3 and consolidated pickup and ship form.",,-,Yes,No,Task,,00:00:00,,
9fa066d6610c4164b65c332e5dacd3bc,95,9/12/16,12:49 PM,2:23 PM,01:34:00,01:34:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Mock up progress in Inkscape,,-,Yes,No,Task,,00:00:00,,
025d20bf8ca3418da3be308908811d35,96,9/12/16,5:44 PM,7:02 PM,01:18:00,01:18:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Intervals and ratings collapsed mock up,,-,Yes,No,Task,,00:00:00,,
a79cf160e38d4d42b4782768e0e91a97,97,9/12/16,7:21 PM,9:36 PM,02:15:00,02:15:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Finished task entry and started day panel mock ups,,-,Yes,No,Task,,00:00:00,,
b0939c65da314603829769ae80a05430,231,9/13/16,6:55 AM,11:59 AM,05:04:00,05:04:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Finished Step 3 revisions. Started payment review revisions.,,-,Yes,No,Task,,00:00:00,,
f43ac82441114c4dab005422cd0e4798,98,9/13/16,12:27 PM,1:38 PM,01:11:00,01:11:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Tasks view mocked,,-,Yes,No,Task,,00:00:00,,
ade11879dd504743b7a28f83ab4ee76a,99,9/13/16,2:58 PM,4:08 PM,01:10:00,01:10:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Finished second draft mock up,,-,Yes,No,Task,,00:00:00,,
0733137327844f5f98def11aa83a4d20,45,9/13/16,5:45 PM,6:00 PM,00:15:00,00:15:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Watched some react videos,,-,Yes,No,Task,,00:00:00,,
6705cabbdb974a85a147894c24b9d152,46,9/13/16,6:09 PM,6:26 PM,00:17:00,00:17:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Sketched out git metaphor,,-,Yes,No,Task,,00:00:00,,
8f75cde22fb3401ab554c28b2751f1d9,47,9/13/16,9:16 PM,9:25 PM,00:09:00,00:09:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried to svg some git graphics,,-,Yes,No,Task,,00:00:00,,
fa980fe3c3b0492f8ae2393471df8da8,232,9/14/16,7:00 AM,2:04 PM,07:04:00,07:04:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Step 4 revisions and addressed new account firm issue.,,-,Yes,No,Task,,00:00:00,,
9eaa125f04a34273997e86300cf886af,233,9/14/16,4:00 PM,7:01 PM,03:01:00,03:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Fixed bugs in updating quantities on payment review.  Recalculate shipping charges too.,,-,Yes,No,Task,,00:00:00,,
f98b4dbc0bfc43a18fe7261515575c59,48,9/14/16,8:26 PM,10:11 PM,01:45:00,01:45:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Got d3 dependency and example working. Flirted with react and d3 reconciliation library.  Read through live graph example.,,-,Yes,No,Task,,00:00:00,,
29745171054046759ed321e241b4c8ca,49,9/15/16,8:34 AM,10:16 AM,01:42:00,01:42:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Graphing mouse movement.,,-,Yes,No,Task,,00:00:00,,
90e42e869105416a8ed4b9980a892ff8,234,9/16/16,6:54 AM,2:00 PM,07:06:00,07:06:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Responded to feature requests. 
Met with marketing team to establish priority order and feature requirements . 
Continued revisions on custom catalogs. ",,-,Yes,No,Task,,00:00:00,,
0009a1fde97847d6a5ec1143b65174ea,235,9/16/16,4:06 PM,7:03 PM,02:57:00,02:57:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Order confirmation email revised and update on payment review debugged.,,-,Yes,No,Task,,00:00:00,,
265801920bd24a53be580a9ddc2d8ba5,50,9/17/16,6:51 PM,7:28 PM,00:37:00,00:37:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Started refactoring into classes.,,-,Yes,No,Task,,00:00:00,,
21f0d1f0d8d0493faecd9cdbec379021,51,9/17/16,8:28 PM,9:36 PM,01:08:00,01:08:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Got class refactor to render but it is buggy.,,-,Yes,No,Task,,00:00:00,,
bae6e2396ad742ee9258e3cc9862f4be,52,9/18/16,12:30 PM,1:01 PM,00:31:00,00:31:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried to fix problems with es6 class refactor,,-,Yes,No,Task,,00:00:00,,
5b33ccc6e7b6459290f3972c0763f7dd,53,9/18/16,1:23 PM,1:56 PM,00:33:00,00:33:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Debugging,,-,Yes,No,Task,,00:00:00,,
07338d3eb0d24a4f9daf520b88b3bc35,54,9/18/16,2:25 PM,2:49 PM,00:24:00,00:24:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Attempted a refactor into revealing module pattern.,,-,Yes,No,Task,,00:00:00,,
3b19da6f0a3a4f68921c305b3415ff41,55,9/18/16,3:09 PM,4:47 PM,01:38:00,01:38:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Got es6 classes working,,-,Yes,No,Task,,00:00:00,,
551b741d25514ac794b2b8acaadab84b,56,9/18/16,5:04 PM,6:10 PM,01:06:00,01:06:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried adding an acceleration graph.,,-,Yes,No,Task,,00:00:00,,
76bb4814509b4bb9aa85bcb23f846403,57,9/18/16,8:46 PM,9:14 PM,00:28:00,00:28:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Velocity graph,,-,Yes,No,Task,,00:00:00,,
455b56862a054dc0905ae6f647c42383,236,9/19/16,7:00 AM,12:02 PM,05:02:00,05:02:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished customer email notifications. 
Fixed bug in step  3 from consolidation of ship and pickup forms. 
Fixed problem with ship rate changing on updating quantities in payment review form. 
Added dba field to view, model, db, form, admin, and marketing email. ",,-,Yes,No,Task,,00:00:00,,
5af21a5cb0c946728ce98dd6af6e4283,58,9/19/16,12:42 PM,1:58 PM,01:16:00,01:16:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Made more graphs,,-,Yes,No,Task,,00:00:00,,
1b160be346f94225aac758fe77061f78,59,9/19/16,2:48 PM,4:23 PM,01:35:00,01:35:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Added energy graph and experimented with labels.,,-,Yes,No,Task,,00:00:00,,
2dd55ff652784d0fa4616e1ee8dbda0a,60,9/19/16,6:00 PM,7:11 PM,01:11:00,01:11:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried to get scss loader to work,,-,Yes,No,Task,,00:00:00,,
1ea60544ca44453f9f62957464de0795,61,9/19/16,7:58 PM,8:43 PM,00:45:00,00:45:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,"Tried to get sass loader to work,  failed,  then tried to revert back to old node version,  failed. ",,-,Yes,No,Task,,00:00:00,,
4475f15b02c2400bbad3d3a964f9fdc7,237,9/20/16,6:53 AM,11:58 AM,05:05:00,05:05:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Looked into an order issue from Rick. 
Verified marketing emails work for custom catalog orders. 
Met with Gretchen and Jenny about the process and problems with customers at the vics shipping address limit. 
Met with Lisa to determine task priority. 
Addressed another customer issue. ",,-,Yes,No,Task,,00:00:00,,
8cf30331588447a3b0d7eb4b9a322e78,62,9/20/16,12:45 PM,2:54 PM,02:09:00,02:09:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Styled and tweaked shapelog demo.,,-,Yes,No,Task,,00:00:00,,
69b5f5bf14c44731b50aa8a46e42e76d,63,9/20/16,4:15 PM,4:59 PM,00:44:00,00:44:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Finished up shapelog demo,,-,Yes,No,Task,,00:00:00,,
24b97487d98345cca289dcc02ff07069,64,9/20/16,7:26 PM,9:23 PM,01:57:00,01:57:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Installed spacemacs layers for js and react. Started a test project to get webpack to work with sass.,,-,Yes,No,Task,,00:00:00,,
3e8f3a0b184644d7a210c1079a924240,238,9/21/16,6:58 AM,1:46 PM,06:48:00,06:48:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished revisions to generic and custom catalog order process. 
Put features on testing. 
Discussed revision feedback process with Marilyn. 
Discussed email issues with Rick and Lisa. 
Made account registration change. ",,-,Yes,No,Task,,00:00:00,,
ef58f6d00cd54c77b6cd86421fb252c3,239,9/21/16,3:41 PM,6:58 PM,03:17:00,03:17:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Went over revision notes and put each item in trello. 
Started on revisions,  finished text logo font errors and added a disclaimer. ",,-,Yes,No,Task,,00:00:00,,
69fa2f75b2b74b65a1557ea084cb7d30,240,9/21/16,6:57 PM,6:58 PM,00:01:00,00:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,,,-,Yes,No,Task,,00:00:00,,
aabdc3e0164041ceb26c8dc8c1a3a00f,241,9/22/16,6:57 AM,2:02 PM,07:05:00,07:05:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Continued revisions. 
Discussed acquiring vics source code with Ryan and Steve. 
Discussed project goals with Steve. 
Addressed three customer issues. ",,-,Yes,No,Task,,00:00:00,,
3bdd103270dd45a9bf4f069ad9e56b25,242,9/22/16,4:03 PM,7:06 PM,03:03:00,03:03:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Updated art help document. 
Figured out character escaping problem for text logos. ","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
2c81abe09afe41ab8ff65dba61b8bb2f,243,9/23/16,6:50 AM,2:00 PM,07:10:00,07:10:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished round three catalog revisions and discussed my feedback to marketing. 
","2686 Northridge Drive Northwest, Grand Rapids, MI 49544",-,Yes,No,Task,,00:00:00,,
5b0adca40f5d4950b8a6b8214632dedb,65,9/24/16,8:46 AM,9:05 AM,00:19:00,00:19:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,,"534 Clancy Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
679811ddba06482db163d21ba80bfef2,66,9/24/16,11:10 AM,12:39 PM,01:29:00,01:29:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried getting node 4 on vagrant project.,"609 Lyon Street Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
e75c12503c1d467a9af4cf4803c6eb6d,244,9/26/16,7:03 AM,2:05 PM,07:02:00,07:02:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished and launched custom catalogs,  addressed last minute revisions and fixed a Firefox bug. 
Addressed credit department issue with permissions on internal application. ",,-,Yes,No,Task,,00:00:00,,
d7deb4a7683f4cf38e7abb9a8f9ad83d,67,9/26/16,2:45 PM,3:33 PM,00:48:00,00:48:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Installed docker,,-,Yes,No,Task,,00:00:00,,
ea3bbed4dc884239bf8685a9cb15e3da,68,9/26/16,7:25 PM,9:08 PM,01:43:00,01:43:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,"Researched docker and webpack dev environment solutions. 
Attempted two webpack boilerplate projects in vagrant. 
All three attempts were unsatisfactory. ",,-,Yes,No,Task,,00:00:00,,
d44c69b801714e3ca0fdc0cf72dcb421,245,9/27/16,6:59 AM,10:00 AM,03:01:00,03:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Made a last minute change to custom catalogs per request. 
Looked into multiple invoice payment problem and found an issue with cod invoice filtering. Implemented an untested solution. ",,-,Yes,No,Task,,00:00:00,,
756e454382a64a1390c38f7fb9f46c82,100,9/27/16,10:47 AM,11:15 AM,00:28:00,00:28:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,"Cleaned up some git lab issues. 
Implemented intervals to client db layer. ",,-,Yes,No,Task,,00:00:00,,
f06be9fee55e443b916a304a586b6c8f,101,9/27/16,1:21 PM,1:55 PM,00:34:00,00:34:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Working out adding categories to client db,,-,Yes,No,Task,,00:00:00,,
5fcc28127b7e418a9f0d3fae13ca9a46,102,9/27/16,2:02 PM,2:20 PM,00:18:00,00:18:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Started adding ratings to client db,,-,Yes,No,Task,,00:00:00,,
da8d15086ab74286af130ee29d6b2772,103,9/27/16,3:58 PM,4:19 PM,00:21:00,00:21:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Client side db stuff.,,-,Yes,No,Task,,00:00:00,,
c3ce485788724cc2b1c0cf3a13ef016c,104,9/27/16,4:35 PM,5:25 PM,00:50:00,00:50:00,0,0,7b6b8e9bd04f4efead03f620a12a756f,Ta-done,,Tried using spec merge to make new task specs for each type.,,-,Yes,No,Task,,00:00:00,,
62322824074740d7a20e1861f0a90c7d,246,9/28/16,7:10 AM,1:45 PM,06:35:00,06:35:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Finished fix for cod invoice filtering. 
Started working out feature for displaying pending invoice payments. 
Addressed some customer issues. 
Reevaluated time frames for project. ","Walker, MI",-,Yes,No,Task,,00:00:00,,
fda670f46e454ad092d6bbde5cdf4111,69,9/28/16,3:00 PM,3:20 PM,00:20:00,00:20:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Found a promising webpack docker project and researched docker files and volume mounting.,"446 Grand Avenue Northeast, Grand Rapids, MI 49503",-,Yes,No,Task,,00:00:00,,
98219a69032b44bbbfe382e96c9fd2e5,247,9/29/16,7:00 AM,1:30 PM,06:30:00,06:30:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Progressed invoice multiple payment issue. 
Discussed FedEx shipping with Sean,  Francisco and Steve. 
Discussed project and acquiring vics source code with Steve. ",,-,Yes,No,Task,,00:00:00,,
af73f63656894d8abee3d561883228a2,248,9/29/16,3:33 PM,7:01 PM,03:28:00,03:28:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Mocked out invoice data.  Discussed material ui and ux stuff with Steve. 
Discussed warehouse network audit with Steve and Jeremy. ",,-,Yes,No,Task,,00:00:00,,
8f5a802124f14b67814a1d49b422c4c4,249,9/30/16,7:06 AM,1:42 PM,06:36:00,06:36:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Figured out how to add terms to vics account and create invoices.  
Uncovered a bad pattern of putting mislabeled data in the e checks database intentionally. 
Worked on gateway for separating invoices. ",,-,Yes,No,Task,,00:00:00,,
f24aa3c02aea49f9a3a763b0bddd24af,70,9/30/16,2:22 PM,2:26 PM,00:04:00,00:04:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Looked at docker docs.,,-,Yes,No,Task,,00:00:00,,
85611cb2d1d34b9e98c5a3ce329b6f3b,250,9/30/16,3:50 PM,7:00 PM,03:10:00,03:10:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Continued invoice feature and discussed sunflower generic website feature with Sean and Ryan.,,-,Yes,No,Task,,00:00:00,,
f2ec68f745fc4f1b9c235f2890c6c36d,71,10/1/16,11:39 AM,12:08 PM,00:29:00,00:29:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Researched docker stuff,,-,Yes,No,Task,,00:00:00,,
465dcaa0e2fb4984b1b37aa588548194,72,10/1/16,12:25 PM,3:11 PM,02:46:00,02:46:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried following a docker front end dev tutorial. Got stuck on docker compose and shared volumes.,,-,Yes,No,Task,,00:00:00,,
3db3ea8db894453a8d8599629b86d7d1,73,10/1/16,7:00 PM,8:11 PM,01:11:00,01:11:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tried getting docker to work with webpack,,-,Yes,No,Task,,00:00:00,,
211428d4605b499a95f6e714e0079ef6,74,10/1/16,9:13 PM,10:16 PM,01:03:00,01:03:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Got docker to work with webpack.,,-,Yes,No,Task,,00:00:00,,
21548a9d147f4f6d86252ca4d33624a4,75,10/2/16,12:19 PM,12:40 PM,00:21:00,00:21:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Looked into webpack plug in to export index html page with javascript,,-,Yes,No,Task,,00:00:00,,
0d72c09f6d934f8c8fccf74462d096c3,76,10/2/16,1:11 PM,2:21 PM,01:10:00,01:10:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Html webpack plug in working.,,-,Yes,No,Task,,00:00:00,,
5f5ba557a28c4b19bb566518b9ebcf31,77,10/2/16,3:22 PM,3:57 PM,00:35:00,00:35:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Struggling to get scss loader with webpack.,,-,Yes,No,Task,,00:00:00,,
6ee73e66d0954a84823c978be183fdc1,78,10/2/16,4:50 PM,7:18 PM,02:28:00,02:28:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Debugged compose until everything goes worked. Now have a dev and theoretically production ready docker project with webpack watching in a single command.,,-,Yes,No,Task,,00:00:00,,
64e2972579804c698092c99775e319bd,251,10/3/16,7:00 AM,12:00 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Started changing view for pending invoices feature. 
Updated new account registration form. 
Updated Lisa on sunflower generic website feature proposal. 
Addressed issue with tspd dropship feature. 
",,-,Yes,No,Task,,00:00:00,,
e07159a150a7484a9a97d235466f97ad,79,10/3/16,12:33 PM,3:32 PM,02:59:00,02:59:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,"Successfully got css to work with webpack. 
Tried setting up materialize css package in project with webpack. 
",,-,Yes,No,Task,,00:00:00,,
89cc6198e6284a16aaebaf1099e3a11d,80,10/3/16,4:38 PM,6:20 PM,01:42:00,01:42:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Started getting into react router,,-,Yes,No,Task,,00:00:00,,
a74119109ade46d999d3e471faf3a76f,81,10/4/16,6:41 AM,6:59 AM,00:18:00,00:18:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,"Cleaned up npm dependencies and restarted containers. Fresh environment finally ready to start building.  No sass,  hitloading,  or material design framework yet. ",,-,Yes,No,Task,,00:00:00,,
2c1dfbd33fb54e7c902ec0fb6d2f6ca7,252,10/4/16,7:00 AM,12:00 PM,05:00:00,05:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Launched invoice feature and fixed minor problems. 
Started working on vagrant for server upgrades. ",,-,Yes,No,Task,,00:00:00,,
fa0ad8630d5c4392a52f2c2ec891de49,82,10/4/16,12:38 PM,1:50 PM,01:12:00,01:12:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,"Got materialize and sass to work. 
Started on a nav bar. ",,-,Yes,No,Task,,00:00:00,,
44041b38d04745b4a264721b297d756c,83,10/4/16,3:34 PM,6:02 PM,02:28:00,02:28:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,"Got the project configured with a simple grid,  and sass.  Started making the top bar. ",,-,Yes,No,Task,,00:00:00,,
00dfe85891694bee8adaed1b6130ec4e,84,10/5/16,6:39 AM,6:55 AM,00:16:00,00:16:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Tweaked top bar css.,,-,Yes,No,Task,,00:00:00,,
ada193c9fd5d49c4bd54e95e2cb4f907,253,10/5/16,7:00 AM,1:02 PM,06:02:00,06:02:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,Working through a way to set up apache configuration on dev vagrant box that closest mimics production.,,-,Yes,No,Task,,00:00:00,,
95d342a4f1fe48f79bf5e477f94efeaa,254,10/5/16,3:00 PM,7:03 PM,04:03:00,04:03:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Confirmed customer websites are not broken and learned how cache works in them from Ryan. 
Fixed custom catalog shipping validation problem.... Ambiguous address. 
Estimated and came up with possible alterations for adding 0% markup to generic websites management. 
Looked into apache configuration on vagrant for new servers. ",,-,Yes,No,Task,,00:00:00,,
fb80cd2eb5dd4589bbe7676518f97648,85,10/5/16,8:23 PM,8:48 PM,00:25:00,00:25:00,0,0,a69e59503d0b4560a4f0e7601d9520c0,Demo Website,,Sketched out a feature for timesheet visualizations.,,-,Yes,No,Task,,00:00:00,,
8a7c4de59b0f40f0b70b79d786f95837,255,10/6/16,7:00 AM,11:00 AM,04:00:00,04:00:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Fixed tspd issue after talking to Gretchen. 
Submitted an order for custom catalogs for Tammy. 
Continued researching vagrant private network stuff. ",,-,Yes,No,Task,,00:00:00,,
6c1835a82cf74824adddb270dc0d9cb7,256,10/6/16,1:07 PM,7:08 PM,06:01:00,06:01:00,0,0,c89bed0a54fb4cd9ae80d860bdc86fd1,Onestop,,"Meeting with dev team and upper management for vics source code acquisition and future planning. 
Discussed erp architecture with Steve and Ryan. ",,-,Yes,No,Task,,00:00:00,,
